2676SPDR Dorsey Wright Fixedome Allocation ETF,DWFI;{"symbol":"DWFI","name":"SPDR Dorsey Wright Fixed Income Allocation ETF","marketCap":"$58.19M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
2677Spectrum Pharmaceuticals,SPPI;{"symbol":"SPPI","name":"Spectrum Pharmaceuticals, Inc.","marketCap":"$607.92M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2678Sphere 3D Corp.,ANY;{"symbol":"ANY","name":"Sphere 3D Corp.","marketCap":"$19.71M","ipoYear":"n/a","sector":"Technology","industry":"EDP Services"}
2679Spherixorporated,SPEX;{"symbol":"SPEX","name":"Spherix Incorporated","marketCap":"$5.54M","ipoYear":"n/a","sector":"Miscellaneous","industry":"Multi-Sector Companies"}
2680SPI Energy Co.,SPI;{"symbol":"SPI","name":"SPI Energy Co., Ltd.","marketCap":"$48.17M","ipoYear":"n/a","sector":"Technology","industry":"Semiconductors"}
2681Spirit Airlines,SAVE;{"symbol":"SAVE","name":"Spirit Airlines, Inc.","marketCap":"$3.65B","ipoYear":"2011","sector":"Transportation","industry":"Air Freight/Delivery Services"}
2682Splunk,SPLK;{"symbol":"SPLK","name":"Splunk Inc.","marketCap":"$7.76B","ipoYear":"2012","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2683Spok Holdings,SPOK;{"symbol":"SPOK","name":"Spok Holdings, Inc.","marketCap":"$355.18M","ipoYear":"n/a","sector":"Public Utilities","industry":"Telecommunications Equipment"}
2684Sportsman39s Warehouse Holdings,SPWH;{"symbol":"SPWH","name":"Sportsman39s Warehouse Holdings, Inc.","marketCap":"$230.93M","ipoYear":"2014","sector":"Consumer Services","industry":"Other Specialty Stores"}
2685Spring Bank Pharmaceuticals,SBPH;{"symbol":"SBPH","name":"Spring Bank Pharmaceuticals, Inc.","marketCap":"$123.01M","ipoYear":"2016","sector":"Health Care","industry":"Major Pharmaceuticals"}
2686Sprott Focus Trust,FUND;{"symbol":"FUND","name":"Sprott Focus Trust, Inc.","marketCap":"$179.21M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
2687Sprouts Farmers Market,SFM;{"symbol":"SFM","name":"Sprouts Farmers Market, Inc.","marketCap":"$3B","ipoYear":"2013","sector":"Consumer Services","industry":"Food Chains"}
2688SPS Commerce,SPSC;{"symbol":"SPSC","name":"SPS Commerce, Inc.","marketCap":"$1.08B","ipoYear":"2010","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2689SS&C Technologies Holdings,SSNC;{"symbol":"SSNC","name":"SS&C Technologies Holdings, Inc.","marketCap":"$7.71B","ipoYear":"2010","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2690STAAR Surgical Company,STAA;{"symbol":"STAA","name":"STAAR Surgical Company","marketCap":"$435.93M","ipoYear":"n/a","sector":"Health Care","industry":"Ophthalmic Goods"}
2691Staffing 360 Solutions,STAF;{"symbol":"STAF","name":"Staffing 360 Solutions, Inc.","marketCap":"$10.4M","ipoYear":"1996","sector":"Technology","industry":"Professional Services"}
2692Stamps.com,STMP;{"symbol":"STMP","name":"Stamps.com Inc.","marketCap":"$2.54B","ipoYear":"1999","sector":"Miscellaneous","industry":"Business Services"}
2693Stanley Furniture Company,STLY;{"symbol":"STLY","name":"Stanley Furniture Company, Inc.","marketCap":"$17.17M","ipoYear":"n/a","sector":"Consumer Durables","industry":"Home Furnishings"}
2694Staples,SPLS;{"symbol":"SPLS","name":"Staples, Inc.","marketCap":"$5.98B","ipoYear":"1989","sector":"Consumer Services","industry":"Other Specialty Stores"}
2695Star Bulk Carriers Corp.,SBLK;{"symbol":"SBLK","name":"Star Bulk Carriers Corp.","marketCap":"$584.02M","ipoYear":"n/a","sector":"Transportation","industry":"Marine Transportation"}
2696Star Bulk Carriers Corp.,SBLKL;{"symbol":"SBLKL","name":"Star Bulk Carriers Corp.","marketCap":"n/a","ipoYear":"n/a","sector":"Transportation","industry":"Marine Transportation"}
2697Starbucks Corporation,SBUX;{"symbol":"SBUX","name":"Starbucks Corporation","marketCap":"$85.38B","ipoYear":"1992","sector":"Consumer Services","industry":"Restaurants"}
2698State Auto Financial Corporation,STFC;{"symbol":"STFC","name":"State Auto Financial Corporation","marketCap":"$1.05B","ipoYear":"1991","sector":"Finance","industry":"Property-Casualty Insurers"}
2699State Bank Financial Corporation.,STBZ;{"symbol":"STBZ","name":"State Bank Financial Corporation.","marketCap":"$1.05B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2700State National Companies,SNC;{"symbol":"SNC","name":"State National Companies, Inc.","marketCap":"$743.52M","ipoYear":"n/a","sector":"Finance","industry":"Property-Casualty Insurers"}
2701SteadyMed,STDY;{"symbol":"STDY","name":"SteadyMed Ltd.","marketCap":"$161.1M","ipoYear":"2015","sector":"Health Care","industry":"Major Pharmaceuticals"}
2702StealthGas,GASS;{"symbol":"GASS","name":"StealthGas, Inc.","marketCap":"$134.33M","ipoYear":"2005","sector":"Transportation","industry":"Marine Transportation"}
2703Steel Dynamics,STLD;{"symbol":"STLD","name":"Steel Dynamics, Inc.","marketCap":"$8.03B","ipoYear":"1996","sector":"Basic Industries","industry":"Steel/Iron Ore"}
2704Stein Mart,SMRT;{"symbol":"SMRT","name":"Stein Mart, Inc.","marketCap":"$78.1M","ipoYear":"1992","sector":"Consumer Services","industry":"Clothing/Shoe/Accessory Stores"}
2705Stellar Acquisition III,STLR;{"symbol":"STLR","name":"Stellar Acquisition III Inc.","marketCap":"$90.46M","ipoYear":"2016","sector":"Finance","industry":"Business Services"}
2706Stellar Acquisition III,STLRU;{"symbol":"STLRU","name":"Stellar Acquisition III Inc.","marketCap":"n/a","ipoYear":"2016","sector":"Finance","industry":"Business Services"}
2707Stellar Acquisition III,STLRW;{"symbol":"STLRW","name":"Stellar Acquisition III Inc.","marketCap":"n/a","ipoYear":"2016","sector":"Finance","industry":"Business Services"}
2708Stellar Biotechnologies,SBOT;{"symbol":"SBOT","name":"Stellar Biotechnologies, Inc.","marketCap":"$12.97M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2709Stemline Therapeutics,STML;{"symbol":"STML","name":"Stemline Therapeutics, Inc.","marketCap":"$227.29M","ipoYear":"2013","sector":"Health Care","industry":"Major Pharmaceuticals"}
2710Stericycle,SRCL;{"symbol":"SRCL","name":"Stericycle, Inc.","marketCap":"$6.59B","ipoYear":"1996","sector":"Basic Industries","industry":"Environmental Services"}
2711Stericycle,SRCLP;{"symbol":"SRCLP","name":"Stericycle, Inc.","marketCap":"n/a","ipoYear":"n/a","sector":"Basic Industries","industry":"Environmental Services"}
2712Sterling Construction Company,STRL;{"symbol":"STRL","name":"Sterling Construction Company Inc","marketCap":"$315.37M","ipoYear":"n/a","sector":"Basic Industries","industry":"Military/Government/Technical"}
2713Steven Madden,SHOO;{"symbol":"SHOO","name":"Steven Madden, Ltd.","marketCap":"$2.3B","ipoYear":"1993","sector":"Consumer Non-Durables","industry":"Shoe Manufacturing"}
2714Stewardship Financial Corp,SSFN;{"symbol":"SSFN","name":"Stewardship Financial Corp","marketCap":"$79.07M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2715Stock Yards Bancorp,SYBT;{"symbol":"SYBT","name":"Stock Yards Bancorp, Inc.","marketCap":"$862.22M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2716StoneCastle Financial Corp,BANX;{"symbol":"BANX","name":"StoneCastle Financial Corp","marketCap":"$130.78M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
2717Stonegate Bank,SGBK;{"symbol":"SGBK","name":"Stonegate Bank","marketCap":"$649.19M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
2718Strata Skin Sciences,SSKN;{"symbol":"SSKN","name":"Strata Skin Sciences, Inc.","marketCap":"$6.12M","ipoYear":"n/a","sector":"Health Care","industry":"Medical/Dental Instruments"}
2719Stratasys,SSYS;{"symbol":"SSYS","name":"Stratasys, Ltd.","marketCap":"$1.28B","ipoYear":"1994","sector":"Technology","industry":"Computer peripheral equipment"}
2720Strattec Security Corporation,STRT;{"symbol":"STRT","name":"Strattec Security Corporation","marketCap":"$130.09M","ipoYear":"n/a","sector":"Capital Goods","industry":"Auto Parts:O.E.M."}
2721Stratus Properties,STRS;{"symbol":"STRS","name":"Stratus Properties Inc.","marketCap":"$235.26M","ipoYear":"n/a","sector":"Consumer Services","industry":"Homebuilding"}
2722Strayer Education,STRA;{"symbol":"STRA","name":"Strayer Education, Inc.","marketCap":"$1.03B","ipoYear":"1996","sector":"Consumer Services","industry":"Other Consumer Services"}
2723Streamline Health Solutions,STRM;{"symbol":"STRM","name":"Streamline Health Solutions, Inc.","marketCap":"$19.48M","ipoYear":"n/a","sector":"Technology","industry":"EDP Services"}
2724Strongbridge Biopharma plc,SBBP;{"symbol":"SBBP","name":"Strongbridge Biopharma plc","marketCap":"$231.44M","ipoYear":"2015","sector":"Health Care","industry":"Major Pharmaceuticals"}
2725Student Transportation,STB;{"symbol":"STB","name":"Student Transportation Inc","marketCap":"$566.42M","ipoYear":"n/a","sector":"Transportation","industry":"Other Transportation"}
2726Sucampo Pharmaceuticals,SCMP;{"symbol":"SCMP","name":"Sucampo Pharmaceuticals, Inc.","marketCap":"$483.24M","ipoYear":"2007","sector":"Health Care","industry":"Major Pharmaceuticals"}
2727Summer Infant,SUMR;{"symbol":"SUMR","name":"Summer Infant, Inc.","marketCap":"$33.72M","ipoYear":"n/a","sector":"Consumer Durables","industry":"Miscellaneous manufacturing industries"}
2728Summit Financial Group,SMMF;{"symbol":"SMMF","name":"Summit Financial Group, Inc.","marketCap":"$271.11M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2729Summit State Bank,SSBI;{"symbol":"SSBI","name":"Summit State Bank","marketCap":"$80.36M","ipoYear":"2006","sector":"n/a","industry":"n/a"}
2730Summit Therapeutics plc,SMMT;{"symbol":"SMMT","name":"Summit Therapeutics plc","marketCap":"$142.76M","ipoYear":"2015","sector":"Health Care","industry":"Major Pharmaceuticals"}
2731Sun Bancorp,SNBC;{"symbol":"SNBC","name":"Sun Bancorp, Inc.","marketCap":"$458.39M","ipoYear":"n/a","sector":"Finance","industry":"Commercial Banks"}
2732Sun Hydraulics Corporation,SNHY;{"symbol":"SNHY","name":"Sun Hydraulics Corporation","marketCap":"$1.15B","ipoYear":"1997","sector":"Capital Goods","industry":"Metal Fabrications"}
2733Sundance Energy Australia Limited,SNDE;{"symbol":"SNDE","name":"Sundance Energy Australia Limited","marketCap":"$62.22M","ipoYear":"n/a","sector":"Energy","industry":"Oil & Gas Production"}
2734Sunesis Pharmaceuticals,SNSS;{"symbol":"SNSS","name":"Sunesis Pharmaceuticals, Inc.","marketCap":"$63.09M","ipoYear":"2005","sector":"Health Care","industry":"Major Pharmaceuticals"}
2735SunOpta,STKL;{"symbol":"STKL","name":"SunOpta, Inc.","marketCap":"$847.22M","ipoYear":"n/a","sector":"Consumer Services","industry":"Farming/Seeds/Milling"}
2736SunPower Corporation,SPWR;{"symbol":"SPWR","name":"SunPower Corporation","marketCap":"$1.28B","ipoYear":"2005","sector":"Technology","industry":"Semiconductors"}
2737Sunrun,RUN;{"symbol":"RUN","name":"Sunrun Inc.","marketCap":"$726.51M","ipoYear":"2015","sector":"Capital Goods","industry":"Industrial Specialties"}
2738Sunshine Bancorp,SBCP;{"symbol":"SBCP","name":"Sunshine Bancorp, Inc.","marketCap":"$166.47M","ipoYear":"2014","sector":"Finance","industry":"Savings Institutions"}
2739Sunworks,SUNW;{"symbol":"SUNW","name":"Sunworks, Inc.","marketCap":"$41.29M","ipoYear":"n/a","sector":"Public Utilities","industry":"Telecommunications Equipment"}
2740Super Micro Computer,SMCI;{"symbol":"SMCI","name":"Super Micro Computer, Inc.","marketCap":"$1.17B","ipoYear":"2007","sector":"Technology","industry":"Computer Manufacturing"}
2741SuperCom,SPCB;{"symbol":"SPCB","name":"SuperCom, Ltd.","marketCap":"$47.21M","ipoYear":"n/a","sector":"Technology","industry":"Semiconductors"}
2742Superconductor Technologies,SCON;{"symbol":"SCON","name":"Superconductor Technologies Inc.","marketCap":"$18.45M","ipoYear":"1993","sector":"Technology","industry":"Radio And Television Broadcasting And Communications Equipment"}
2743Superior Uniform Group,SGC;{"symbol":"SGC","name":"Superior Uniform Group, Inc.","marketCap":"$330.83M","ipoYear":"n/a","sector":"Consumer Non-Durables","industry":"Apparel"}
2744Supernus Pharmaceuticals,SUPN;{"symbol":"SUPN","name":"Supernus Pharmaceuticals, Inc.","marketCap":"$2.1B","ipoYear":"2012","sector":"Health Care","industry":"Major Pharmaceuticals"}
2745support.com,SPRT;{"symbol":"SPRT","name":"support.com, Inc.","marketCap":"$44.85M","ipoYear":"2000","sector":"Technology","industry":"EDP Services"}
2746Surgery Partners,SGRY;{"symbol":"SGRY","name":"Surgery Partners, Inc.","marketCap":"$1.13B","ipoYear":"2015","sector":"Health Care","industry":"Hospital/Nursing Management"}
2747Surmodics,SRDX;{"symbol":"SRDX","name":"Surmodics, Inc.","marketCap":"$365.77M","ipoYear":"1998","sector":"Health Care","industry":"Medical/Dental Instruments"}
2748Sussex Bancorp,SBBX;{"symbol":"SBBX","name":"Sussex Bancorp","marketCap":"$145.29M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2749SVB Financial Group,SIVB;{"symbol":"SIVB","name":"SVB Financial Group","marketCap":"$9.16B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2750SVB Financial Group,SIVBO;{"symbol":"SIVBO","name":"SVB Financial Group","marketCap":"n/a","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2751Sykes Enterprisesorporated,SYKE;{"symbol":"SYKE","name":"Sykes Enterprises, Incorporated","marketCap":"$1.43B","ipoYear":"1996","sector":"Technology","industry":"EDP Services"}
2752Symantec Corporation,SYMC;{"symbol":"SYMC","name":"Symantec Corporation","marketCap":"$17.1B","ipoYear":"1989","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2753Synacor,SYNC;{"symbol":"SYNC","name":"Synacor, Inc.","marketCap":"$131.17M","ipoYear":"2012","sector":"Technology","industry":"Computer Software: Programming, Data Processing"}
2754Synalloy Corporation,SYNL;{"symbol":"SYNL","name":"Synalloy Corporation","marketCap":"$98.07M","ipoYear":"n/a","sector":"Basic Industries","industry":"Steel/Iron Ore"}
2755Synapticsorporated,SYNA;{"symbol":"SYNA","name":"Synaptics Incorporated","marketCap":"$1.92B","ipoYear":"2002","sector":"Technology","industry":"EDP Services"}
2756Synchronoss Technologies,SNCR;{"symbol":"SNCR","name":"Synchronoss Technologies, Inc.","marketCap":"$744.28M","ipoYear":"2006","sector":"Technology","industry":"EDP Services"}
2757Syndax Pharmaceuticals,SNDX;{"symbol":"SNDX","name":"Syndax Pharmaceuticals, Inc.","marketCap":"$260.69M","ipoYear":"2016","sector":"Health Care","industry":"Major Pharmaceuticals"}
2758Synergy Pharmaceuticals,SGYP;{"symbol":"SGYP","name":"Synergy Pharmaceuticals, Inc.","marketCap":"$987.53M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2759Syneron Medical,ELOS;{"symbol":"ELOS","name":"Syneron Medical Ltd.","marketCap":"$384.91M","ipoYear":"2004","sector":"Health Care","industry":"Biotechnology: Electromedical & Electrotherapeutic Apparatus"}
2760Synopsys,SNPS;{"symbol":"SNPS","name":"Synopsys, Inc.","marketCap":"$11.07B","ipoYear":"1992","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2761Syntel,SYNT;{"symbol":"SYNT","name":"Syntel, Inc.","marketCap":"$1.42B","ipoYear":"1997","sector":"Technology","industry":"EDP Services"}
2762Synthesis Energy Systems,SYMX;{"symbol":"SYMX","name":"Synthesis Energy Systems, Inc.","marketCap":"$51.34M","ipoYear":"n/a","sector":"Basic Industries","industry":"Major Chemicals"}
2763Sypris Solutions,SYPR;{"symbol":"SYPR","name":"Sypris Solutions, Inc.","marketCap":"$35.74M","ipoYear":"n/a","sector":"Capital Goods","industry":"Industrial Machinery/Components"}
2764Syros Pharmaceuticals,SYRS;{"symbol":"SYRS","name":"Syros Pharmaceuticals, Inc.","marketCap":"$451.08M","ipoYear":"2016","sector":"Health Care","industry":"Major Pharmaceuticals"}
2765;T. Rowe Price Group,TROW;{"symbol":"TROW","name":"T. Rowe Price Group, Inc.","marketCap":"$17.88B","ipoYear":"1986","sector":"Finance","industry":"Investment Bankers/Brokers/Service"}
2766;T2 Biosystems,TTOO;{"symbol":"TTOO","name":"T2 Biosystems, Inc.","marketCap":"$106.16M","ipoYear":"2014","sector":"Health Care","industry":"Medical/Dental Instruments"}
2767;Tabula Rasa HealthCare,TRHC;{"symbol":"TRHC","name":"Tabula Rasa HealthCare, Inc.","marketCap":"$252.46M","ipoYear":"2016","sector":"Miscellaneous","industry":"Business Services"}
2768;Tactile Systems Technology,TCMD;{"symbol":"TCMD","name":"Tactile Systems Technology, Inc.","marketCap":"$477.71M","ipoYear":"2016","sector":"Health Care","industry":"Medical/Dental Instruments"}
2769;Taitron Componentsorporated,TAIT;{"symbol":"TAIT","name":"Taitron Components Incorporated","marketCap":"$8.9M","ipoYear":"1995","sector":"Consumer Non-Durables","industry":"Electronic Components"}
2770;Take-Two Interactive Software,TTWO;{"symbol":"TTWO","name":"Take-Two Interactive Software, Inc.","marketCap":"$7.39B","ipoYear":"1997","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2771;Talend S.A.,TLND;{"symbol":"TLND","name":"Talend S.A.","marketCap":"$1.01B","ipoYear":"2016","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2772;Tandem Diabetes Care,TNDM;{"symbol":"TNDM","name":"Tandem Diabetes Care, Inc.","marketCap":"$39.93M","ipoYear":"2013","sector":"Health Care","industry":"Medical/Dental Instruments"}
2773;Tandy Leather Factory,TLF;{"symbol":"TLF","name":"Tandy Leather Factory, Inc.","marketCap":"$82M","ipoYear":"n/a","sector":"Consumer Non-Durables","industry":"Apparel"}
2774;Tantech Holdings,TANH;{"symbol":"TANH","name":"Tantech Holdings Ltd.","marketCap":"$59.08M","ipoYear":"2015","sector":"Basic Industries","industry":"Major Chemicals"}
2775;TapImmune,TPIV;{"symbol":"TPIV","name":"TapImmune Inc.","marketCap":"$32.36M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2776;Tarena International,TEDU;{"symbol":"TEDU","name":"Tarena International, Inc.","marketCap":"$1B","ipoYear":"2014","sector":"Consumer Services","industry":"Other Consumer Services"}
2777;TAT Technologies,TATT;{"symbol":"TATT","name":"TAT Technologies Ltd.","marketCap":"$89.61M","ipoYear":"n/a","sector":"Capital Goods","industry":"Aerospace"}
2778;Taylor Devices,TAYD;{"symbol":"TAYD","name":"Taylor Devices, Inc.","marketCap":"$46.21M","ipoYear":"n/a","sector":"Capital Goods","industry":"Industrial Machinery/Components"}
